Ti00,<Length>:,RMQ0 ,RMQ1 ,RMQ2 ,RMQ3 ,RMQ4 ,RMQ5 ,RMQ6 ,RMQ7 ,RMQ8 ,RMQ9 ,<Event>:,RMQ0 ,RMQ1 ,RMQ2 ,RMQ3 ,RMQ4 ,RMQ5 ,RMQ6 ,RMQ7 ,RMQ8 ,RMQ9 ,<CPU>:,us,sy
07:09.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,,16,15
07:09.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,16,15
07:09.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,16,15
07:09.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,16,15
07:09.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,16,15
07:09.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,16,15
07:10.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,16,13
07:10.1,,0,84,32,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,16,13
07:10.2,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,,16,13
07:10.3,,101,41,28,30,29,30,29,30,42,42,,0,0,0,2,0,0,0,0,0,0,,16,13
07:10.4,,0,0,0,0,0,0,0,0,0,0,,15,0,0,0,0,0,0,0,0,0,,16,13
07:10.5,,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,,16,13
07:10.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,16,13
07:10.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,16,13
07:10.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,16,13
07:10.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,16,13
07:11.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,19,15
07:11.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,19,15
07:11.2,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,1,,19,15
07:11.3,,16,24,101,24,0,26,4,24,0,24,,0,0,5,1,0,0,0,0,1,0,,19,15
07:11.4,,0,0,32,0,0,101,0,0,0,0,,0,0,33,0,0,1,0,0,0,0,,19,15
07:11.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,19,15
07:11.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,19,15
07:11.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,19,15
07:11.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,19,15
07:11.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,19,15
07:12.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,17
07:12.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,17
07:12.2,,0,0,0,1,0,0,0,0,101,0,,1,0,0,0,0,0,0,1,0,0,,20,17
07:12.3,,100,69,100,76,99,72,99,72,33,73,,0,0,0,10,0,0,0,0,2,0,,20,17
07:12.4,,0,0,0,0,0,0,0,0,0,0,,1,0,0,2,1,0,0,0,1,0,,20,17
07:12.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,17
07:12.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,17
07:12.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,17
07:12.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,17
07:12.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,17
07:13.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,21,14
07:13.1,,0,0,0,0,0,57,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,21,14
07:13.2,,66,101,94,94,94,78,73,37,0,15,,0,1,0,0,0,0,0,0,0,0,,21,14
07:13.3,,1,101,1,1,1,1,1,1,1,1,,0,3,0,1,0,0,0,0,0,0,,21,14
07:13.4,,0,0,0,0,0,0,0,0,0,0,,0,16,0,0,1,0,0,0,0,0,,21,14
07:13.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,21,14
07:13.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,21,14
07:13.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,21,14
07:13.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,21,14
07:13.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,21,14
07:14.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,21,12
07:14.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,21,12
07:14.2,,0,101,0,101,0,0,0,0,0,101,,0,0,0,0,0,0,0,0,0,0,,21,12
07:14.3,,68,49,68,50,68,80,67,79,67,48,,0,1,2,14,0,0,0,1,0,0,,21,12
07:14.4,,0,0,0,0,0,0,0,0,0,0,,0,0,4,2,0,0,2,0,0,0,,21,12
07:14.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,21,12
07:14.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,21,12
07:14.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,21,12
07:14.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,21,12
07:14.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,21,12
07:15.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,25,17
07:15.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,25,17
07:15.2,,80,46,0,35,67,0,0,66,0,56,,0,1,0,0,0,0,0,0,0,0,,25,17
07:15.3,,101,1,0,1,0,1,2,1,3,1,,6,0,0,0,0,0,0,0,1,0,,25,17
07:15.4,,0,0,0,0,0,0,0,0,0,0,,19,1,0,0,0,0,0,0,0,0,,25,17
07:15.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,,25,17
07:15.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,25,17
07:15.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,25,17
07:15.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,25,17
07:15.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,25,17
07:16.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,12
07:16.1,,0,0,0,94,0,92,0,93,0,0,,0,0,0,0,0,0,0,0,0,0,,20,12
07:16.2,,91,96,0,101,91,91,0,0,91,0,,0,0,1,0,1,0,0,0,0,0,,20,12
07:16.3,,22,0,25,101,22,0,25,0,22,0,,0,0,0,11,0,0,0,0,0,0,,20,12
07:16.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,0,0,0,,20,12
07:16.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,12
07:16.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,12
07:16.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,12
07:16.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,12
07:16.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,12
07:17.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,15
07:17.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,15
07:17.2,,97,101,101,0,0,0,0,88,90,13,,0,0,0,1,0,0,0,1,0,0,,20,15
07:17.3,,90,82,92,80,101,79,101,93,5,65,,0,2,0,2,0,0,0,2,0,0,,20,15
07:17.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,23,0,0,2,0,0,,20,15
07:17.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,15
07:17.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,15
07:17.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,15
07:17.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,15
07:17.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,20,15
07:18.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,18,13
07:18.1,,0,0,0,90,91,92,0,89,0,0,,0,0,0,0,0,0,0,0,0,0,,18,13
07:18.2,,55,48,35,101,101,0,101,0,101,33,,1,0,0,0,0,0,1,0,0,1,,18,13
07:18.3,,0,0,1,1,1,1,101,1,63,0,,0,0,0,1,2,0,2,0,0,1,,18,13
07:18.4,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,9,0,8,0,,18,13
07:18.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,18,13
07:18.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,18,13
07:18.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,18,13
07:18.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,18,13
07:18.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,18,13
07:19.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,15
07:19.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,15
07:19.2,,96,0,0,0,0,0,0,0,87,0,,0,0,0,0,0,0,0,1,0,0,,17,15
07:19.3,,0,14,14,14,14,14,0,14,101,14,,8,2,0,0,0,0,0,0,2,0,,17,15
07:19.4,,101,52,0,0,0,101,101,101,101,72,,0,0,0,0,0,0,0,0,24,0,,17,15
07:19.5,,0,0,0,0,0,0,25,33,17,13,,0,0,0,0,0,0,0,0,2,0,,17,15
,Total,2832,3407,2958,2966,2379,3209,2790,3351,2967,3129,,62,98,67,55,47,18,70,33,113,21,,,
