05:57:16 procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
05:57:16  r  b   swpd   free  inact active   si   so    bi    bo   in   cs us sy id wa st
06:43:00  2  0      0   2609    234   1182    0    0     0    36 1028 2953  7  2 92  0  0
06:43:01  4  0      0   2609    234   1182    0    0     0    72 1007 2704  6  2 92  1  0
06:43:02  3  0      0   2610    234   1182    0    0     0     0 1034 2811  6  3 92  0  0
06:43:03  3  0      0   2609    234   1182    0    0     0     0 1002 3006  6  2 92  0  0
06:43:04  4  0      0   2610    234   1182    0    0     0     0 1021 2738  6  2 92  0  0
06:43:05  1  0      0   2610    234   1182    0    0     0     0 1004 2637  4  2 94  0  0
06:43:06  3  0      0   2609    234   1182    0    0     0    96 1024 2689  5  2 94  0  0
06:43:07  3  0      0   2610    234   1182    0    0     0     0 1004 2771  4  2 94  0  0
06:43:08  3  0      0   2610    234   1182    0    0     0     0 1020 2772  4  2 94  0  0
06:43:09  3  0      0   2610    234   1182    0    0     0     0 1006 2635  5  2 93  0  0
06:43:10  3  0      0   2610    234   1182    0    0     0     0 1018 2749  4  2 94  0  0
06:43:11  3  0      0   2609    234   1182    0    0     0    68 1008 2598  4  2 94  0  0
06:43:12  3  0      0   2609    234   1182    0    0     0     0 1020 3006  5  2 93  0  0
06:43:13  3  0      0   2609    234   1182    0    0     0     0 1001 3009  4  2 95  0  0
06:43:14  3  0      0   2609    234   1182    0    0     0     0 1020 2752  4  2 94  0  0
06:43:15  3  0      0   2609    234   1182    0    0     0     8 1003 2626  4  2 94  0  0
06:43:16  3  0      0   2609    234   1182    0    0     0    68 1025 2799  4  2 94  0  0
06:43:17  3  0      0   2609    234   1182    0    0     0     0 1017 2753  5  2 93  0  0
06:43:18  3  0      0   2609    234   1182    0    0     0     0 1016 2880  5  2 93  0  0
06:43:19  1  0      0   2609    234   1182    0    0     0     0 1004 2790  8  2 90  0  0
06:43:20  3  0      0   2609    234   1182    0    0     0     4 1022 2831  6  3 91  0  0
06:43:21  3  0      0   2609    234   1182    0    0     0   104 1005 2919  7  3 90  1  0
06:43:22  3  0      0   2609    234   1182    0    0     0     0 1019 3044  6  2 93  0  0
06:43:23  3  0      0   2609    234   1182    0    0     0     0 1002 2730  6  2 92  0  0
06:43:24  3  0      0   2609    234   1182    0    0     0     0 1022 2636  6  2 92  0  0
06:43:25  4  0      0   2609    234   1182    0    0     0     0 1003 2506  7  2 91  0  0
06:43:26  5  0      0   2609    234   1182    0    0     0    72 1024 2652  5  3 92  0  0
06:43:27  4  0      0   2609    234   1182    0    0     0     0 1004 2753  6  2 92  0  0
06:43:28  4  0      0   2609    234   1182    0    0     0     0 1021 2796  4  2 94  0  0
06:43:29  4  0      0   2609    234   1182    0    0     0     0 1004 2762  7  2 91  0  0
06:43:30  4  0      0   2609    234   1182    0    0     0     0 1020 2620  5  2 94  0  0
06:43:31  1  0      0   2609    234   1182    0    0     0    72 1007 2627  6  3 92  0  0
06:43:32  1  0      0   2609    234   1182    0    0     0     0 1033 2787  6  3 92  0  0
06:43:33  0  0      0   2609    234   1182    0    0     0     0 1003 2756  6  2 93  0  0
06:43:34  0  0      0   2609    234   1182    0    0     0     0 1021 2641  5  2 93  0  0
06:43:35  0  0      0   2609    234   1182    0    0     0    12 1002 2676  5  2 93  0  0
06:43:36  0  0      0   2609    234   1182    0    0     0    96 1027 2848  6  2 92  0  0
06:43:37  0  0      0   2609    234   1182    0    0     0     0 1004 2784  4  2 94  0  0
06:43:38  0  0      0   2609    234   1182    0    0     0     0 1021 2815  5  2 93  0  0
06:43:39  0  0      0   2609    234   1182    0    0     0     0 1004 2740  4  2 94  0  0
06:43:40  1  0      0   2609    234   1182    0    0     0     0 1020 2733  4  2 94  0  0
06:43:41  2  0      0   2609    234   1182    0    0     0    76 1006 2904  5  2 93  1  0
06:43:42  2  0      0   2609    234   1182    0    0     0     0 1021 2757  5  2 94  0  0
06:43:43  3  0      0   2609    234   1182    0    0     0     0 1004 2750  4  2 94  0  0
06:43:44  2  0      0   2609    234   1182    0    0     0     0 1021 2680  4  2 94  0  0
06:43:45  2  0      0   2609    234   1182    0    0     0     0 1006 2544  5  1 94  0  0
06:43:46  2  1      0   2609    234   1182    0    0     0    12 1023 2808  5  2 93  1  0
06:43:47  3  0      0   2609    234   1182    0    0     0    60 1019 2938  4  1 81 14  0
06:43:48  2  0      0   2609    234   1182    0    0     0     0 1015 2950  5  2 93  0  0
06:43:49  2  0      0   2609    234   1182    0    0     0     0 1002 2578  4  2 94  0  0
06:43:50  3  0      0   2609    234   1182    0    0     0     4 1022 3020  5  3 92  0  0
06:43:51  2  0      0   2609    234   1182    0    0     0   104 1008 2658  6  2 92  1  0
06:43:52  2  0      0   2609    234   1182    0    0     0     0 1020 3041  7  3 91  0  0
06:43:53  2  0      0   2609    234   1182    0    0     0     0 1003 2789  6  2 92  0  0
06:43:54  2  0      0   2609    234   1182    0    0     0     0 1020 2880  4  2 94  0  0
06:43:55  2  0      0   2609    234   1182    0    0     0     4 1005 2617  6  2 92  0  0
06:43:56  2  0      0   2609    234   1182    0    0     0    72 1025 2757  6  2 92  0  0
06:43:57  3  0      0   2609    234   1182    0    0     0     0 1003 2673  6  2 92  0  0
06:43:58  3  0      0   2609    234   1182    0    0     0     0 1022 2921  7  2 91  0  0
06:43:59  3  0      0   2609    234   1182    0    0     0     0 1005 2655  5  2 93  0  0
06:44:00  3  0      0   2609    234   1182    0    0     0     0 1019 2717  5  1 94  0  0
06:44:01  0  0      0   2609    234   1182    0    0     0    56 1006 2677  6  1 93  0  0
06:44:02  4  0      0   2609    234   1182    0    0     0     0 1032 3021  9  4 87  0  0
06:44:03  2  0      0   2609    234   1182    0    0     0     0 1007 2796  4  2 94  0  0
06:44:04  2  0      0   2609    234   1182    0    0     0     0 1021 2619  4  2 94  0  0
06:44:05  2  0      0   2609    234   1182    0    0     0     0 1004 2701  4  2 94  0  0
06:44:06  2  0      0   2609    234   1182    0    0     0    96 1023 2952  6  2 92  1  0
06:44:07  2  0      0   2609    234   1182    0    0     0     0 1004 2708  4  2 94  0  0
06:44:08  2  0      0   2609    234   1182    0    0     0     0 1021 3028  5  2 94  0  0
06:44:09  2  0      0   2609    234   1182    0    0     0     0 1003 2688  4  2 94  0  0
06:44:10  2  0      0   2609    234   1182    0    0     0    44 1026 2722  5  2 94  0  0
06:44:11  2  0      0   2609    234   1182    0    0     0    68 1007 2713  4  2 94  0  0
06:44:12  2  0      0   2609    234   1182    0    0     0     0 1022 3012  5  2 93  0  0
06:44:13  2  0      0   2609    234   1182    0    0     0     0 1005 2752  4  2 94  0  0
06:44:14  2  0      0   2609    234   1182    0    0     0     0 1020 2748  6  2 93  0  0
06:44:15  2  0      0   2609    234   1182    0    0     0     0 1002 2586  4  2 94  0  0
06:44:16  2  0      0   2609    234   1182    0    0     0    72 1024 2653  7  1 92  0  0
06:44:17  4  0      0   2609    234   1182    0    0     0     0 1003 2871  5  2 93  0  0
06:44:18  2  0      0   2609    234   1182    0    0     0     0 1024 2807  5  2 93  0  0
06:44:19  2  0      0   2609    234   1182    0    0     0     0 1003 2641  6  2 92  0  0
06:44:20  2  0      0   2609    234   1182    0    0     0     0 1019 2875  5  2 93  0  0
06:44:21  3  0      0   2609    234   1182    0    0     0   104 1006 2800  6  2 92  0  0
06:44:22  3  0      0   2609    234   1182    0    0     0     0 1022 2792  7  2 91  0  0
06:44:23  2  0      0   2609    234   1182    0    0     0     0 1002 3015  8  3 90  0  0
06:44:24  2  0      0   2609    234   1182    0    0     0     0 1019 2785  7  2 91  0  0
06:44:25  2  0      0   2609    234   1182    0    0     0     8 1004 2742  5  2 94  0  0
06:44:26  2  0      0   2609    234   1182    0    0     0    76 1023 2665  6  2 92  1  0
06:44:27  2  0      0   2609    234   1182    0    0     0     0 1002 2852  7  2 91  0  0
06:44:28  2  0      0   2609    234   1182    0    0     0     0 1020 2809  6  2 92  0  0
06:44:29  2  0      0   2609    234   1182    0    0     0     0 1005 2671  7  2 91  0  0
06:44:30  2  0      0   2608    234   1182    0    0     0     4 1019 2704  4  2 94  0  0
06:44:31  2  0      0   2609    234   1182    0    0     0    72 1007 2803  5  2 94  0  0
06:44:32  2  0      0   2608    234   1182    0    0     0     0 1015 2788  4  2 94  0  0
06:44:33  2  0      0   2609    234   1182    0    0     0     0 1015 3017  5  2 94  0  0
06:44:34  2  0      0   2608    234   1182    0    0     0     0 1009 2808  4  2 95  0  0
06:44:35  2  0      0   2608    234   1182    0    0     0     0  998 2747 18  2 80  0  0
06:44:36  3  0      0   2608    234   1182    0    0     0    96 1023 2680  5  2 94  0  0
06:44:37  2  0      0   2609    234   1182    0    0     0     0 1003 2859  4  2 94  0  0
06:44:38  2  0      0   2608    234   1182    0    0     0     0 1021 2887  4  2 95  0  0
06:44:39  2  0      0   2609    234   1183    0    0     0     0  996 2738  5  1 94  0  0
06:44:40  2  0      0   2608    234   1183    0    0     0     0 1022 2694  4  2 94  0  0
06:44:41  3  0      0   2608    234   1183    0    0     0    72 1007 2945  5  2 93  0  0
06:44:42  2  0      0   2608    234   1183    0    0     0     0 1020 3067  4  2 94  0  0
06:44:43  2  0      0   2608    234   1183    0    0     0     0 1004 2797  4  2 94  0  0
06:44:44  2  0      0   2608    234   1183    0    0     0     0 1022 2677  5  2 94  0  0
06:44:45  0  0      0   2608    234   1183    0    0     0    40 1009 2611  4  2 94  0  0
06:44:46  2  0      0   2587    234   1205    0    0     0    68 1024 2693 18  3 80  0  0
06:44:47  2  0      0   2587    234   1205    0    0     0     0 1005 2820  4  2 94  0  0
06:44:48  1  0      0   2609    234   1183    0    0     0     0 1029 3048  5  2 93  0  0
06:44:49  2  0      0   2609    234   1183    0    0     0     0 1006 2615  4  2 94  0  0
06:44:50  2  0      0   2608    234   1183    0    0     0     0 1021 2798  6  2 92  0  0
06:44:51  2  0      0   2608    234   1183    0    0     0   104 1009 2916  6  2 92  1  0
06:44:52  2  0      0   2608    234   1183    0    0     0     0 1020 2796  5  2 93  0  0
06:44:53  2  0      0   2608    234   1183    0    0     0     0 1003 2858  6  2 92  0  0
06:44:54  2  0      0   2608    234   1183    0    0     0     0 1020 2673  5  2 93  0  0
06:44:55  2  0      0   2608    234   1183    0    0     0     0 1003 2816  6  2 92  0  0
06:44:56  2  0      0   2608    234   1183    0    0     0    72 1023 2679  6  3 92  0  0
06:44:57  2  0      0   2608    234   1183    0    0     0     0 1004 2799  6  2 92  0  0
06:44:58  0  0      0   2608    234   1183    0    0     0     0 1023 2857  5  2 93  0  0
06:44:59  0  0      0   2608    234   1183    0    0     0     0 1005 2613  5  2 93  0  0
06:45:00  1  0      0   2608    234   1183    0    0     0     4 1021 2701  5  1 94  0  0
06:45:01  0  0      0   2608    234   1183    0    0     0    72 1007 2667  6  2 92  0  0
06:45:02  0  0      0   2608    234   1183    0    0     0     0 1020 2902  6  2 93  0  0
06:45:03  0  0      0   2608    234   1183    0    0     0     0 1014 3015  4  3 93  0  0
06:45:04  0  0      0   2608    234   1183    0    0     0     0 1018 2666  7  2 91  0  0
06:45:05  0  0      0   2608    234   1183    0    0     0     4 1006 2906  6  1 93  0  0
06:45:06  0  0      0   2608    234   1183    0    0     0    96 1026 2675  4  2 94  0  0
06:45:07  0  0      0   2608    234   1183    0    0     0     0 1005 3209  5  2 94  0  0
06:45:08  0  0      0   2608    234   1183    0    0     0     0 1021 2862  5  2 94  0  0
06:45:09  0  0      0   2608    234   1183    0    0     0     0 1003 2658  5  2 94  0  0
06:45:10  0  0      0   2608    234   1183    0    0     0     0 1021 2764  5  2 93  0  0
06:45:11  0  0      0   2608    234   1183    0    0     0    72 1008 2769  5  2 93  0  0
06:45:12  0  0      0   2608    234   1183    0    0     0     0 1020 2819  5  2 93  0  0
06:45:13  0  0      0   2608    234   1183    0    0     0     0 1004 2948  4  2 94  0  0
06:45:14  0  0      0   2608    234   1183    0    0     0     0 1016 2807  5  2 93  0  0
06:45:15  1  0      0   2608    234   1183    0    0     0     0 1005 2697  4  2 94  0  0
06:45:16  0  0      0   2608    234   1183    0    0     0    68 1024 2878  4  2 93  1  0
06:45:17  0  0      0   2608    234   1183    0    0     0     0 1003 2804  5  2 93  0  0
06:45:18  0  0      0   2608    234   1183    0    0     0     0 1025 2999  5  3 93  0  0
06:45:19  0  0      0   2608    234   1183    0    0     0     0 1003 2634  5  2 93  0  0
06:45:20  1  0      0   2608    234   1183    0    0     0     4 1022 2931  6  2 92  0  0
06:45:21  0  0      0   2608    234   1183    0    0     0   104 1007 2736  5  2 93  0  0
06:45:22  0  0      0   2608    234   1183    0    0     0     0 1022 3100  6  2 92  0  0
06:45:23  0  0      0   2608    234   1183    0    0     0     0 1004 2975  6  2 92  0  0
06:45:24  0  0      0   2608    234   1183    0    0     0     0 1021 2642  7  2 92  0  0
06:45:25  1  0      0   2608    234   1183    0    0     0     0 1006 2653  6  2 92  0  0
06:45:26  0  0      0   2608    234   1183    0    0     0    72 1025 2763  8  3 89  0  0
06:45:27  0  0      0   2608    234   1183    0    0     0     0 1002 2745  5  1 94  0  0
06:45:28  0  0      0   2608    234   1183    0    0     0     0 1013 2936  6  2 92  0  0
06:45:29  0  0      0   2608    234   1183    0    0     0     0 1003 2652  6  2 92  0  0
06:45:30  0  0      0   2608    234   1183    0    0     0     0 1020 3067  5  2 93  0  0
06:45:31  0  0      0   2608    234   1183    0    0     0    72 1007 2681  4  2 94  0  0
06:45:32  0  0      0   2608    234   1183    0    0     0     0 1021 3075  6  2 92  0  0
06:45:33  0  0      0   2608    234   1183    0    0     0     0 1007 2832  5  3 93  0  0
06:45:34  0  0      0   2608    234   1183    0    0     0     0 1031 2794  7  3 91  0  0
06:45:35  0  0      0   2608    234   1183    0    0     0     8 1005 2725  6  2 92  0  0
06:45:36  0  0      0   2608    234   1183    0    0     0    92 1023 2975  5  3 92  1  0
06:45:37  1  0      0   2607    234   1184    0    0     0     0 1004 2845  7  2 91  0  0
06:45:38  0  0      0   2608    234   1183    0    0     0     0 1021 3100  4  3 93  0  0
06:45:39  1  0      0   2608    234   1183    0    0     0     0 1002 2680  5  2 94  0  0
06:45:40  0  0      0   2608    234   1183    0    0     0     4 1021 2787  4  2 94  0  0
06:45:41  0  0      0   2608    234   1183    0    0     0    68 1007 2744  5  2 93  0  0
06:45:42  0  0      0   2608    234   1183    0    0     0     0 1021 2963  4  2 94  0  0
06:45:43  0  0      0   2608    234   1183    0    0     0     0 1005 2836  5  2 94  0  0
06:45:44  0  0      0   2608    234   1183    0    0     0     0 1020 2697  4  2 94  0  0
06:45:45  0  0      0   2608    234   1183    0    0     0     0 1003 2822  4  2 94  0  0
06:45:46  0  0      0   2608    234   1183    0    0     0    72 1024 2840  5  3 93  0  0
06:45:47  0  0      0   2608    234   1183    0    0     0     0  997 2876  5  2 94  0  0
06:45:48  0  0      0   2608    234   1183    0    0     0     0 1019 2984  6  2 92  0  0
06:45:49  1  0      0   2608    234   1183    0    0     0     0 1017 2785  6  2 92  0  0
06:45:50  1  0      0   2608    234   1183    0    0     0     0 1021 2829  6  2 93  0  0
06:45:51  3  0      0   2608    234   1183    0    0     0   104 1008 2939  6  3 91  0  0
06:45:52  2  0      0   2608    234   1183    0    0     0     0 1023 2907  8  2 90  0  0
06:45:53 19  0      0   2608    234   1183    0    0     0     0 1003 2841  6  3 92  0  0
06:45:54  1  0      0   2608    234   1183    0    0     0     0 1020 2744  6  2 92  0  0
06:45:55  1  0      0   2608    234   1183    0    0     0    32 1009 2940  7  3 91  0  0
06:45:56  1  0      0   2608    234   1183    0    0     0    80 1024 2698  5  1 94  0  0
06:45:57  1  0      0   2608    234   1183    0    0     0     0 1004 2839  6  2 92  0  0
06:45:58  2  0      0   2608    234   1183    0    0     0     0 1020 2959  5  2 94  0  0
06:45:59  2  0      0   2608    234   1183    0    0     0     0 1003 2787  6  2 92  0  0
06:46:00  1  0      0   2608    234   1183    0    0     0     0 1020 2835  6  2 92  0  0
06:46:01  1  0      0   2608    234   1183    0    0     0    72 1010 2853  5  2 93  1  0
06:46:02  2  0      0   2608    234   1183    0    0     0     0 1020 2966  7  2 91  0  0
06:46:03  0  0      0   2608    234   1183    0    0     0     0 1002 2785  7  2 92  0  0
06:46:04  0  0      0   2608    234   1183    0    0     0     0 1033 2762  5  2 93  0  0
06:46:05  0  0      0   2608    234   1183    0    0     0     0 1004 2706  6  2 92  0  0
06:46:06  0  0      0   2608    234   1183    0    0     0    96 1024 2690  5  1 94  0  0
06:46:07  0  0      0   2608    234   1183    0    0     0     0 1002 2914  4  2 94  0  0
06:46:08  0  0      0   2608    234   1183    0    0     0     0 1019 2875  4  1 95  0  0
06:46:09  0  0      0   2608    234   1183    0    0     0     0 1005 2744  5  1 94  0  0
06:46:10  0  0      0   2608    234   1183    0    0     0     4 1023 2809  4  2 94  0  0
06:46:11  0  0      0   2608    234   1183    0    0     0    68 1008 3041  5  2 93  0  0
06:46:12  0  0      0   2608    234   1183    0    0     0     0 1022 2891  5  2 93  0  0
06:46:13  0  0      0   2608    234   1183    0    0     0     0 1003 3130  6  2 93  0  0
06:46:14  0  0      0   2608    234   1183    0    0     0     0 1022 2706  5  1 94  0  0
06:46:15  1  0      0   2608    234   1183    0    0     0     4 1004 2942  5  2 93  0  0
06:46:16  0  0      0   2608    234   1183    0    0     0    72 1024 3091  5  2 94  0  0
06:46:17  0  0      0   2608    234   1183    0    0     0     0  996 2936  6  2 92  0  0
06:46:18  0  0      0   2608    234   1183    0    0     0     0 1021 2961  6  2 92  0  0
06:46:19  0  0      0   2608    234   1183    0    0     0     0 1014 2695  5  2 93  0  0
06:46:20  0  0      0   2608    234   1183    0    0     0     0 1020 3006  5  2 93  0  0
06:46:21  0  0      0   2608    234   1183    0    0     0    92 1007 2757  8  3 90  0  0
06:46:22  0  0      0   2608    234   1183    0    0     0     0 1020 2823  7  3 91  0  0
06:46:23  0  0      0   2608    234   1183    0    0     0     0  999 2814  6  2 92  0  0
06:46:24  0  0      0   2608    234   1183    0    0     0     0 1015 2749  4  2 94  0  0
06:46:25  0  0      0   2608    234   1183    0    0     0     0 1004 2686  5  2 93  0  0
06:46:26  1  0      0   2608    234   1183    0    0     0    72 1026 2762  4  1 94  1  0
06:46:27  1  0      0   2608    234   1183    0    0     0     0 1004 2994  5  3 93  0  0
06:46:28  0  0      0   2608    234   1183    0    0     0     0 1022 2918  4  1 95  0  0
06:46:29  0  0      0   2608    234   1183    0    0     0     0 1004 2718  6  3 92  0  0
06:46:30  0  0      0   2608    234   1183    0    0     0    36 1024 2889  7  3 91  0  0
06:46:31  0  0      0   2608    234   1183    0    0     0    72 1007 2790  5  2 94  0  0
06:46:32  0  0      0   2608    234   1183    0    0     0     0 1021 3437  6  2 92  0  0
06:46:33  0  0      0   2608    234   1183    0    0     0     0 1003 2919  5  2 93  0  0
06:46:34  0  0      0   2608    234   1183    0    0     0     0 1034 2756  7  3 91  0  0
06:46:35  0  0      0   2608    234   1183    0    0     0     0 1001 2897  5  2 93  0  0
06:46:36  0  0      0   2608    234   1183    0    0     0    96 1026 2793  6  2 93  0  0
06:46:37  0  0      0   2608    234   1183    0    0     0     0 1005 3212  6  1 93  0  0
06:46:38  0  0      0   2608    234   1183    0    0     0     0 1022 3051  5  2 93  0  0
06:46:39  0  0      0   2608    234   1183    0    0     0     0 1003 2925  4  2 94  0  0
06:46:40  0  0      0   2608    234   1183    0    0     0     0 1023 2999  4  2 94  0  0
06:46:41  0  0      0   2608    234   1183    0    0     0    80 1007 2792  5  2 93  0  0
06:46:42  0  0      0   2608    234   1183    0    0     0     0 1020 2927  4  2 94  0  0
06:46:43  0  0      0   2608    234   1183    0    0     0     0 1004 3037  5  2 93  0  0
06:46:44  0  0      0   2608    234   1183    0    0     0     0 1021 2751  4  2 94  0  0
06:46:45  1  0      0   2608    234   1183    0    0     0     8 1005 2792  6  2 93  0  0
06:46:46  0  0      0   2608    234   1183    0    0     0    64 1026 2736  4  2 94  1  0
06:46:47  0  0      0   2608    234   1183    0    0     0     0 1001 3212  5  2 93  0  0
06:46:48  0  0      0   2608    234   1183    0    0     0     0 1018 2932  6  3 92  0  0
06:46:49  0  0      0   2608    234   1183    0    0     0     0 1016 2633  5  3 92  0  0
06:46:50  0  0      0   2608    234   1183    0    0     0     4 1022 2996  6  2 92  0  0
06:46:51  0  0      0   2608    234   1183    0    0     0   104 1006 2716  5  1 94  0  0
06:46:52  0  0      0   2608    234   1183    0    0     0     0 1020 2939  6  2 93  0  0
06:46:53  5  0      0   2608    234   1183    0    0     0     0  999 2858  6  1 93  0  0
06:46:54  0  0      0   2608    234   1183    0    0     0     0 1020 2795  6  2 93  0  0
06:46:55  0  0      0   2608    234   1183    0    0     0     0 1006 2767  5  3 93  0  0
06:46:56  0  0      0   2608    234   1183    0    0     0    72 1025 2906  5  1 94  0  0
06:46:57  0  0      0   2608    234   1183    0    0     0     0 1002 2985  6  3 92  0  0
06:46:58  1  0      0   2608    234   1183    0    0     0     0 1021 3022  5  2 94  0  0
06:46:59  0  0      0   2608    234   1183    0    0     0     0 1004 3002  5  3 92  0  0
06:47:00  0  0      0   2608    234   1183    0    0     0     0 1021 2862  7  2 91  0  0
06:47:01  0  0      0   2608    234   1183    0    0     0    72 1007 2690  7  2 92  0  0
06:47:02  0  0      0   2608    234   1183    0    0     0     0 1020 2988  5  2 93  0  0
06:47:03  0  0      0   2608    234   1183    0    0     0     0 1003 2856  6  2 92  0  0
06:47:04  0  0      0   2607    234   1183    0    0     0     0 1026 2857  7  1 92  0  0
06:47:05  0  0      0   2607    234   1183    0    0     0    16 1015 2972  5  2 93  0  0
06:47:06  0  0      0   2607    234   1183    0    0     0    96 1023 2774  5  1 94  1  0
06:47:07  0  0      0   2607    234   1183    0    0     0     0 1003 2924  5  2 93  0  0
06:47:08  0  0      0   2608    234   1183    0    0     0     0 1020 2797  6  2 92  0  0
06:47:09  0  0      0   2608    234   1183    0    0     0     0 1002 2796  4  2 94  0  0
06:47:10  5  0      0   2608    234   1183    0    0     0     0 1020 2834  5  2 93  0  0
06:47:11  0  0      0   2608    234   1183    0    0     0    72 1006 2903  5  2 93  0  0
06:47:12  0  0      0   2608    234   1183    0    0     0     0 1023 3037  5  2 93  0  0
06:47:13  1  0      0   2526    234   1265    0    0     0     0 1004 2788 38  6 56  0  0
06:47:14  3  0      0   2585    234   1206    0    0     0     0 1013 2995 35  2 63  0  0
06:47:15  3  0      0   2585    234   1206    0    0     0     0 1003 2742  5  2 93  0  0
06:47:16  0  0      0   2607    234   1184    0    0     0    68 1025 2713  5  2 93  0  0
06:47:17  0  0      0   2607    234   1184    0    0     0     0  999 3376  6  1 93  0  0
06:47:18  1  0      0   2607    234   1184    0    0     0     0 1020 2872  5  2 93  0  0
06:47:19  0  0      0   2607    234   1184    0    0     0     0 1004 2726  6  1 93  0  0
06:47:20  0  0      0   2607    234   1184    0    0     0     4 1035 3098  6  2 92  0  0
06:47:21  1  0      0   2607    234   1184    0    0     0   104 1007 2788  8  2 90  1  0
06:47:22  0  0      0   2607    234   1184    0    0     0     0 1022 2985 15  2 83  0  0
06:47:23  0  0      0   2607    234   1184    0    0     0     0 1002 3009  5  3 93  0  0
06:47:24  0  0      0   2607    234   1184    0    0     0     0 1018 2961  5  2 93  0  0
06:47:25  0  0      0   2607    234   1184    0    0     0     8 1002 2762  9  2 89  0  0
06:47:26  0  0      0   2607    234   1184    0    0     0    76 1023 2805  5  2 93  0  0
06:47:27  0  0      0   2607    234   1184    0    0     0     0 1002 2974  6  2 92  0  0
06:47:28  0  0      0   2607    234   1184    0    0     0     0 1021 2867  6  2 93  0  0
06:47:29  2  0      0   2607    234   1184    0    0     0     0 1005 2646  7  3 90  0  0
06:47:30  0  0      0   2607    234   1184    0    0     0     0 1021 3064  7  2 91  0  0
06:47:31  0  0      0   2607    234   1184    0    0     0    56 1009 2674  6  2 92  0  0
06:47:32  0  0      0   2607    234   1184    0    0     0     0 1022 3103  6  2 93  0  0
06:47:33  0  0      0   2607    234   1184    0    0     0     0 1003 2724  6  2 92  0  0
06:47:34  0  0      0   2607    234   1184    0    0     0     0 1019 2987  6  2 92  0  0
06:47:35  0  0      0   2607    234   1184    0    0     0     0 1015 2723  6  3 92  0  0
06:47:36  0  0      0   2607    234   1184    0    0     0    96 1022 2787  8  3 90  0  0
06:47:37  0  0      0   2607    234   1184    0    0     0     0 1003 2988  5  2 93  0  0
06:47:38  1  0      0   2607    234   1184    0    0     0     0 1020 2988  5  2 94  0  0
06:47:39  0  0      0   2607    234   1184    0    0     0     0 1002 2740  4  3 94  0  0
06:47:40  0  0      0   2607    234   1184    0    0     0    40 1028 3105  4  2 94  0  0
06:47:41 20  0      0   2607    234   1184    0    0     0    68 1008 2817  5  2 94  0  0
06:47:42  0  0      0   2607    234   1184    0    0     0     0 1020 3356  5  2 93  0  0
06:47:43  0  0      0   2607    234   1184    0    0     0     0 1004 2706  5  2 94  0  0
06:47:44  0  0      0   2607    234   1184    0    0     0     0 1020 2845  5  2 93  0  0
06:47:45  0  0      0   2607    234   1184    0    0     0     0 1002 2682  5  2 93  0  0
06:47:46  0  0      0   2607    234   1184    0    0     0    72 1026 2803  6  2 92  1  0
06:47:47  0  0      0   2607    234   1184    0    0     0     0  999 3058  5  2 93  0  0
06:47:48  1  0      0   2607    234   1184    0    0     0     0 1022 2897  7  2 91  0  0
06:47:49  0  0      0   2607    234   1184    0    0     0     0 1004 2630  5  3 92  0  0
06:47:50  0  0      0   2607    234   1184    0    0     0     0 1036 2924  5  2 93  0  0
06:47:51  0  0      0   2607    234   1184    0    0     0   104 1007 2960  5  1 94  0  0
06:47:52  0  0      0   2607    234   1184    0    0     0     0 1020 3283  5  2 94  0  0
06:47:53  0  0      0   2607    234   1184    0    0     0     0 1004 2773  5  2 93  0  0
06:47:54  0  0      0   2607    234   1184    0    0     0     0 1021 2994  7  3 90  0  0
06:47:55  0  0      0   2607    234   1184    0    0     0     8 1005 2670  7  2 91  0  0
06:47:56  0  0      0   2607    234   1184    0    0     0    68 1023 3086  7  2 91  0  0
06:47:57  1  0      0   2607    234   1184    0    0     0     0 1004 3061  7  2 91  0  0
06:47:58  0  0      0   2607    234   1184    0    0     0     0 1021 3132  7  3 91  0  0
06:47:59  1  0      0   2607    234   1184    0    0     0     0 1004 2901  7  2 91  0  0
06:48:00  1  0      0   2607    234   1184    0    0     0     4 1019 2953  6  2 93  0  0
06:48:01  0  0      0   2607    234   1184    0    0     0    72 1007 2913  7  2 91  1  0
06:48:02  0  0      0   2607    234   1184    0    0     0     0 1021 3172  7  3 90  0  0
06:48:03  0  0      0   2607    234   1184    0    0     0     0 1003 2803  4  2 94  0  0
06:48:04  0  0      0   2607    234   1184    0    0     0     0 1020 2994  6  2 92  0  0
06:48:05  1  0      0   2607    234   1184    0    0     0     0 1017 2727  4  3 94  0  0
06:48:06  0  0      0   2607    234   1184    0    0     0    96 1022 2923  7  2 91  0  0
06:48:07  0  0      0   2607    234   1184    0    0     0     0 1004 3128  4  2 94  0  0
06:48:08  1  0      0   2607    234   1184    0    0     0     0 1022 2907  5  2 93  0  0
06:48:09  2  0      0   2607    234   1184    0    0     0     0 1000 2774  5  2 93  0  0
06:48:10  1  0      0   2606    234   1186    0    0     0     0 1024 2892  7  3 91  0  0
06:48:11  2  0      0   2603    234   1188    0    0     0    80 1007 2740  5  1 94  0  0
06:48:12  4  0      0   2605    234   1187    0    0     0     0 1019 3134  5  2 93  0  0
06:48:14  2  0      0   2604    234   1187    0    0     0     0 1003 2865  5  1 94  0  0
06:48:15  2  0      0   2603    234   1188    0    0     0     0 1019 3155  4  3 93  0  0
06:48:16  0  0      0   2606    234   1184    0    0     0    40 1012 2759  5  2 94  0  0
