Ti00,<Length>:,RMQ0 ,RMQ1 ,RMQ2 ,RMQ3 ,RMQ4 ,RMQ5 ,RMQ6 ,RMQ7 ,RMQ8 ,RMQ9 ,<Event>:,RMQ0 ,RMQ1 ,RMQ2 ,RMQ3 ,RMQ4 ,RMQ5 ,RMQ6 ,RMQ7 ,RMQ8 ,RMQ9 ,<CPU>:,us,sy
30:13.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,16
30:13.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,16
30:13.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,16
30:14.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,36,31
30:14.1,,0,0,69,0,32,40,50,0,0,0,,0,0,0,0,0,0,0,0,0,0,,36,31
30:14.2,,57,57,0,57,56,25,0,57,101,57,,0,0,0,0,0,0,0,0,3,0,,36,31
30:14.3,,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,,36,31
30:14.4,,36,69,38,56,77,70,35,34,78,70,,0,0,0,0,0,0,0,0,0,1,,36,31
30:14.5,,0,0,0,0,0,0,0,35,0,0,,0,0,0,2,0,0,0,0,0,0,,36,31
30:14.6,,1,101,1,101,1,0,1,78,1,2,,0,4,0,7,0,0,0,0,0,0,,36,31
30:14.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,36,31
30:14.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,36,31
30:14.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,36,31
30:15.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,47,35
30:15.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,47,35
30:15.2,,1,1,1,1,20,1,18,1,1,101,,1,0,0,0,1,0,0,0,0,9,,47,35
30:15.3,,0,0,0,0,44,0,0,0,0,0,,0,2,0,0,0,0,0,0,0,6,,47,35
30:15.4,,59,101,17,1,74,1,4,1,4,1,,0,26,0,0,0,0,0,0,0,0,,47,35
30:15.5,,0,0,0,20,101,0,0,0,0,0,,0,3,0,1,2,0,0,0,0,0,,47,35
30:15.6,,0,0,1,101,1,1,0,1,0,1,,0,0,0,13,0,0,0,0,0,0,,47,35
30:15.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,4,0,0,0,0,0,0,,47,35
30:15.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,47,35
30:15.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,47,35
30:16.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,22,22
30:16.1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,22,22
30:16.2,,70,65,91,65,63,61,62,62,62,66,,0,0,1,0,0,0,0,0,0,0,,22,22
30:16.3,,101,57,101,101,11,101,0,101,101,101,,1,0,5,0,0,0,0,0,0,0,,22,22
30:16.4,,0,101,20,1,36,1,0,1,4,1,,0,23,1,0,1,0,0,0,0,0,,22,22
30:16.5,,0,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,0,0,0,0,0,,22,22
30:16.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,22,22
30:16.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,22,22
30:16.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,22,22
30:16.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,22,22
30:17.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,18,20
30:17.1,,0,48,57,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,18,20
30:17.2,,0,0,61,37,67,34,0,31,62,32,,0,0,0,0,0,0,0,0,0,0,,18,20
30:17.3,,0,0,0,0,0,9,0,101,0,101,,1,0,0,1,1,0,2,0,0,0,,18,20
30:17.4,,45,49,63,59,51,51,46,47,51,80,,0,0,2,1,0,0,0,1,0,0,,18,20
30:17.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,18,20
30:17.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,18,20
30:17.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,18,20
30:17.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,18,20
30:17.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,18,20
30:18.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,23,21
30:18.1,,55,49,0,0,42,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,23,21
30:18.2,,0,0,51,101,0,20,98,54,0,59,,0,0,4,1,0,0,0,0,0,0,,23,21
30:18.3,,91,64,54,55,80,101,101,53,81,101,,1,0,0,1,0,0,4,0,0,1,,23,21
30:18.4,,73,3,101,1,69,2,73,1,71,6,,0,0,19,0,0,0,0,0,0,1,,23,21
30:18.5,,0,0,0,0,0,0,0,0,0,0,,1,0,5,0,0,0,0,0,0,0,,23,21
30:18.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,23,21
30:18.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,23,21
30:18.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,23,21
30:18.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,23,21
30:19.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,38,30
30:19.1,,0,0,32,0,0,0,0,0,51,0,,0,0,0,0,0,0,0,0,0,0,,38,30
30:19.2,,97,101,5,6,6,6,20,6,6,15,,17,0,0,0,0,0,0,0,0,0,,38,30
30:19.3,,0,0,64,0,73,0,16,101,0,39,,2,1,0,0,0,2,1,2,0,1,,38,30
30:19.4,,64,77,0,77,0,39,59,94,65,0,,0,0,0,0,0,0,24,1,0,0,,38,30
30:19.5,,0,0,0,0,0,0,0,101,0,0,,0,0,0,0,0,0,0,1,0,0,,38,30
30:19.6,,1,0,2,1,2,4,2,101,1,4,,0,0,0,0,0,0,0,26,0,0,,38,30
30:19.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7,0,0,,38,30
30:19.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,38,30
30:19.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,38,30
30:20.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,38,30
30:20.5,,99,101,0,0,0,0,0,0,0,0,,0,2,0,0,23,0,0,0,0,0,,38,30
30:20.5,,99,101,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,38,30
30:20.5,,99,101,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,38,30
30:20.5,,99,101,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,38,30
30:20.5,,99,101,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,38,30
30:20.6,,11,0,0,0,0,0,0,0,0,0,,9,6,0,0,0,0,0,0,0,0,,38,30
30:20.7,,101,101,101,101,101,101,101,101,101,101,,1,0,0,0,0,0,0,0,0,0,,38,30
30:20.8,,99,99,99,95,101,95,99,99,99,99,,0,0,0,0,18,11,0,0,0,0,,38,30
30:20.9,,45,9,56,0,101,18,23,0,29,37,,0,0,0,0,2,1,0,0,0,0,,38,30
30:21.0,,0,0,0,0,0,0,23,0,0,0,,0,0,0,0,0,0,0,0,0,0,,37,32
30:21.1,,0,73,0,31,36,0,0,64,0,0,,0,0,0,0,0,0,0,0,0,0,,37,32
30:21.2,,41,32,48,27,0,81,26,0,26,81,,0,0,0,0,0,0,0,0,1,1,,37,32
30:21.3,,0,0,0,0,0,0,101,0,0,0,,0,0,0,0,0,0,1,0,1,0,,37,32
30:21.4,,19,98,46,13,93,46,79,0,100,46,,0,0,0,0,0,0,1,0,0,0,,37,32
30:21.5,,0,80,0,81,0,0,0,80,0,0,,0,1,2,0,0,1,3,0,1,0,,37,32
30:21.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,37,32
30:21.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,37,32
30:21.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,37,32
30:21.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,37,32
30:22.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,23,19
30:22.1,,0,0,0,45,38,0,28,0,33,0,,0,0,0,0,0,0,0,0,0,0,,23,19
30:22.2,,35,101,34,46,57,11,73,0,66,11,,0,32,0,0,0,0,0,0,0,0,,23,19
30:22.3,,0,0,72,72,72,101,72,94,72,36,,0,2,0,1,0,0,0,0,0,0,,23,19
30:22.4,,0,84,75,85,76,85,76,85,76,85,,1,0,0,0,0,1,0,0,0,1,,23,19
30:22.5,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,23,19
30:22.6,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,23,19
30:22.7,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,23,19
30:22.8,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,23,19
30:22.9,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,23,19
30:23.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,37,30
30:23.1,,0,0,30,0,50,0,16,0,0,0,,0,0,0,0,0,0,0,0,0,0,,37,30
30:23.2,,0,98,80,97,80,98,81,98,89,98,,1,0,0,0,0,1,0,2,1,0,,37,30
30:23.3,,0,84,0,101,92,0,93,0,98,0,,1,0,0,1,0,1,0,0,0,1,,37,30
30:23.4,,11,47,11,0,0,12,0,24,0,0,,0,0,0,0,0,0,0,0,0,1,,37,30
,Total,5572,6512,5222,5812,5835,4881,5351,5354,5611,6119,,128,146,46,71,93,51,89,85,66,108,,,
