"Ti00","<Length>:","RMQ0 ","RMQ1 ","RMQ2 ","RMQ3 ","RMQ4 ","RMQ5 ","RMQ6 ","RMQ7 ","RMQ8 ","RMQ9 ","<Event>:","RMQ0 ","RMQ1 ","RMQ2 ","RMQ3 ","RMQ4 ","RMQ5 ","RMQ6 ","RMQ7 ","RMQ8 ","RMQ9 ","<CPU>:","us","sy"
"2015-09-21 11:29:27.600","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","14","9"
"2015-09-21 11:29:27.700","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","14","9"
"2015-09-21 11:29:27.800","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","14","9"
"2015-09-21 11:29:27.900","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","14","9"
"2015-09-21 11:29:28.000","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","20","8"
"2015-09-21 11:29:28.100","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","20","8"
"2015-09-21 11:29:28.200","","43 ","30 ","31 ","26 ","27 ","27 ","27 ","33 ","33 ","0 ","","0","0","0","0","0","0","0","0","0","0","","20","8"
"2015-09-21 11:29:28.300","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","20","8"
"2015-09-21 11:29:28.400","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","20","8"
"2015-09-21 11:29:28.500","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","20","8"
"2015-09-21 11:29:28.600","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","20","8"
"2015-09-21 11:29:28.700","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","20","8"
"2015-09-21 11:29:28.800","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","20","8"
"2015-09-21 11:29:28.900","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","20","8"
"2015-09-21 11:29:29.000","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","9"
"2015-09-21 11:29:29.100","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","9"
"2015-09-21 11:29:29.200","","54 ","45 ","45 ","51 ","44 ","6 ","44 ","45 ","45 ","44 ","","0","0","0","0","0","0","0","0","0","0","","18","9"
"2015-09-21 11:29:29.300","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","9"
"2015-09-21 11:29:29.400","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","9"
"2015-09-21 11:29:29.500","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","9"
"2015-09-21 11:29:29.600","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","9"
"2015-09-21 11:29:29.700","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","9"
"2015-09-21 11:29:29.800","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","9"
"2015-09-21 11:29:29.900","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","9"
"2015-09-21 11:29:30.000","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","19","9"
"2015-09-21 11:29:30.100","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","19","9"
"2015-09-21 11:29:30.200","","34 ","33 ","30 ","34 ","31 ","27 ","22 ","11 ","7 ","2 ","","0","0","0","0","0","0","0","0","0","0","","19","9"
"2015-09-21 11:29:30.300","","35 ","0 ","0 ","0 ","14 ","0 ","0 ","0 ","13 ","0 ","","0","0","0","0","0","0","0","0","0","0","","19","9"
"2015-09-21 11:29:30.400","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","19","9"
"2015-09-21 11:29:30.500","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","19","9"
"2015-09-21 11:29:30.600","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","19","9"
"2015-09-21 11:29:30.700","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","19","9"
"2015-09-21 11:29:30.800","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","19","9"
"2015-09-21 11:29:30.900","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","19","9"
"2015-09-21 11:29:31.000","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","19","6"
"2015-09-21 11:29:31.100","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","1 ","0 ","","0","0","0","0","0","0","0","0","0","0","","19","6"
"2015-09-21 11:29:31.200","","0 ","0 ","59 ","0 ","58 ","64 ","63 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","19","6"
"2015-09-21 11:29:31.300","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","19","6"
"2015-09-21 11:29:31.400","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","19","6"
"2015-09-21 11:29:31.500","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","19","6"
"2015-09-21 11:29:31.600","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","19","6"
"2015-09-21 11:29:31.700","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","19","6"
"2015-09-21 11:29:31.800","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","19","6"
"2015-09-21 11:29:31.900","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","19","6"
"2015-09-21 11:29:32.000","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","21","8"
"2015-09-21 11:29:32.100","","0 ","0 ","0 ","0 ","0 ","0 ","1 ","6 ","3 ","0 ","","0","0","0","0","0","0","0","0","0","0","","21","8"
"2015-09-21 11:29:32.200","","52 ","56 ","54 ","54 ","55 ","53 ","55 ","52 ","48 ","53 ","","0","0","0","0","0","0","0","0","0","0","","21","8"
"2015-09-21 11:29:32.300","","0 ","0 ","0 ","0 ","0 ","75 ","77 ","73 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","21","8"
"2015-09-21 11:29:32.400","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","21","8"
"2015-09-21 11:29:32.500","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","21","8"
"2015-09-21 11:29:32.600","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","21","8"
"2015-09-21 11:29:32.700","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","21","8"
"2015-09-21 11:29:32.800","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","21","8"
"2015-09-21 11:29:32.900","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","21","8"
"2015-09-21 11:29:33.000","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","15","9"
"2015-09-21 11:29:33.100","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","15","9"
"2015-09-21 11:29:33.200","","74 ","77 ","78 ","87 ","91 ","90 ","73 ","77 ","93 ","90 ","","0","0","0","0","0","0","0","0","0","0","","15","9"
"2015-09-21 11:29:33.300","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","15","9"
"2015-09-21 11:29:33.400","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","15","9"
"2015-09-21 11:29:33.500","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","15","9"
"2015-09-21 11:29:33.600","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","15","9"
"2015-09-21 11:29:33.700","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","15","9"
"2015-09-21 11:29:33.800","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","15","9"
"2015-09-21 11:29:33.900","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","15","9"
"2015-09-21 11:29:34.000","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","15","8"
"2015-09-21 11:29:34.100","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","15","8"
"2015-09-21 11:29:34.200","","17 ","33 ","32 ","30 ","25 ","22 ","34 ","12 ","32 ","0 ","","0","0","0","0","0","0","0","0","0","0","","15","8"
"2015-09-21 11:29:34.300","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","15","8"
"2015-09-21 11:29:34.400","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","15","8"
"2015-09-21 11:29:34.500","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","15","8"
"2015-09-21 11:29:34.600","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","15","8"
"2015-09-21 11:29:34.700","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","15","8"
"2015-09-21 11:29:34.800","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","15","8"
"2015-09-21 11:29:34.900","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","15","8"
"2015-09-21 11:29:35.000","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","10"
"2015-09-21 11:29:35.100","","0 ","0 ","0 ","62 ","78 ","76 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","10"
"2015-09-21 11:29:35.200","","101 ","101 ","101 ","62 ","97 ","21 ","97 ","101 ","101 ","101 ","","0","1","0","0","0","0","0","0","0","1","","18","10"
"2015-09-21 11:29:35.300","","0 ","0 ","0 ","40 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","2","2","0","0","0","0","0","0","2","","18","10"
"2015-09-21 11:29:35.400","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","10"
"2015-09-21 11:29:35.500","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","10"
"2015-09-21 11:29:35.600","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","10"
"2015-09-21 11:29:35.700","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","10"
"2015-09-21 11:29:35.800","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","10"
"2015-09-21 11:29:35.900","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","10"
"2015-09-21 11:29:36.000","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","14","7"
"2015-09-21 11:29:36.100","","0 ","0 ","0 ","33 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","14","7"
"2015-09-21 11:29:36.200","","1 ","0 ","0 ","0 ","0 ","0 ","2 ","0 ","0 ","0 ","","0","0","0","0","2","0","0","0","0","0","","14","7"
"2015-09-21 11:29:36.300","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","14","7"
"2015-09-21 11:29:36.400","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","14","7"
"2015-09-21 11:29:36.500","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","14","7"
"2015-09-21 11:29:36.600","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","14","7"
"2015-09-21 11:29:36.700","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","14","7"
"2015-09-21 11:29:36.800","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","14","7"
"2015-09-21 11:29:36.900","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","14","7"
"2015-09-21 11:29:37.000","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","20","14"
"2015-09-21 11:29:37.100","","44 ","0 ","0 ","0 ","46 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","20","14"
"2015-09-21 11:29:37.200","","0 ","36 ","4 ","36 ","0 ","36 ","36 ","36 ","0 ","36 ","","0","0","0","0","0","0","0","0","0","0","","20","14"
"2015-09-21 11:29:37.300","","0 ","73 ","0 ","0 ","0 ","0 ","0 ","72 ","0 ","72 ","","0","0","0","0","0","0","0","0","0","0","","20","14"
"2015-09-21 11:29:37.400","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","20","14"
"2015-09-21 11:29:37.500","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","20","14"
"2015-09-21 11:29:37.600","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","20","14"
"2015-09-21 11:29:37.700","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","20","14"
"2015-09-21 11:29:37.800","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","20","14"
"2015-09-21 11:29:37.900","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","20","14"
"2015-09-21 11:29:38.000","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","10"
"2015-09-21 11:29:38.100","","0 ","0 ","0 ","50 ","0 ","61 ","0 ","0 ","0 ","76 ","","0","0","0","0","0","0","0","0","0","0","","18","10"
"2015-09-21 11:29:38.200","","84 ","68 ","81 ","21 ","82 ","6 ","82 ","79 ","82 ","76 ","","0","0","0","0","0","0","0","0","0","0","","18","10"
"2015-09-21 11:29:38.300","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","1","0","0","0","0","0","0","0","0","0","","18","10"
"2015-09-21 11:29:38.400","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","10"
"2015-09-21 11:29:38.500","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","10"
"2015-09-21 11:29:38.600","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","10"
"2015-09-21 11:29:38.700","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","10"
"2015-09-21 11:29:38.800","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","10"
"2015-09-21 11:29:38.900","","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","0 ","","0","0","0","0","0","0","0","0","0","0","","18","10"
